PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,Id,SalePrice
2.200553881241677,-0.44626818137723356,-0.5977984762313514,-2.769218295921082,0.20336280826376849,0.08137886787051411,0.6662580909442507,-0.1667096526212849,-0.19287399370359465,-0.9914748036273909,-0.06172389070880287,-1.0113017539098053,-0.30382861411079676,-0.30225986518792336,0.12108448409883085,0.44760591969811053,-0.0727265222418872,-0.38142259468524564,-0.442253737719106,-0.28460443985366124,-0.272273789458125,0.5437745131416867,-0.12094908148135387,0.45372946806591913,-0.5229972379709944,0.04299910179180904,0.031635163021853444,0.16294999022662277,-0.029170862251896683,0.06811840134202791,-0.4326695898745348,-0.03919962659314544,0.04542140148429016,-0.30303212636459553,0.32774786364944064,0.040762441470057566,-0.24106829321102205,0.014590953642052564,-0.20735003460995327,0.00873662322158052,0.010620666779261871,-0.010362011862378557,-0.22922111517277166,0.25623839347013355,-0.4013724893512978,0.1893618971200258,0.2259866948240721,-0.12660582705425535,-0.1575832411705465,-0.4149340432581915,0.038572179793398796,-0.22680961307614234,-0.07261312170276239,0.05606745317920043,0.27104668860610215,0.08326166693332901,-0.1140064273763613,0.061406601269442224,-0.2868875013294123,0.2641317613525134,0.03912427298130712,0.048765949830275414,0.11715744721370491,-0.15006706235952,-0.03649162192222246,0.04888519426356702,0.10125706017033596,0.04496693327225369,0.12677586235937433,-0.054418806397780295,0.09046050060492622,1,208500
0.7993541520300085,-0.8985969527613701,0.4901179435675727,1.6819676092279428,1.1827768145434534,-1.11346633118521,-1.719954724038772,0.42231326951408377,0.6825622100402636,-0.009090580876670838,-1.2081220079231427,-0.7308585971001336,0.8140600155318417,0.35897112660497627,-0.33890109096048865,0.2449461969890174,0.8712996659731304,-0.1953205493443482,0.5652825723091529,0.9872691551140018,0.41109337828011194,-0.5076690433086865,1.0453783572871416,0.3160252504284199,0.571672171873839,-0.2672571668961631,-0.2740116761537613,-0.2227593778912385,0.17013503445784703,0.5285920422817285,0.5531233873863576,-0.46461110693829627,0.5767642929250323,0.34425946011031067,-0.3669084132412421,1.0469063435008876,-0.08284665042672797,-0.2115740797522567,0.15449196004076426,-1.0592284892866621,-1.0773630164874064,-0.2184274838332221,-0.19166155064734333,-0.3242930895225447,0.06854753642118877,-0.018256872506330672,0.6657588330488031,0.3248682239210259,-0.32442094994343174,0.2635445947634905,-0.1800019919746398,-0.059289869232738726,-0.36589216575051015,-0.2713978004803081,-0.15429003425975682,-0.44070079346269697,0.13070048134921933,0.01910906106088486,0.036387425075554584,-0.12288168785932092,-0.13746545987164985,0.24797866612619196,-0.015271788681627886,-0.017364478360529356,0.12100423640040786,-0.06017078450109231,0.08438978242809136,0.13217636310399572,0.1402629314000752,-0.17488822455715858,-0.0737790784572763,2,181500
2.839254324076272,-0.1415174463884835,-0.46931491189420366,-1.8399249736197207,0.10527183960135515,-0.23314762516504953,0.4388849289204395,0.42900643928410964,0.421717831297099,-0.5575230589118801,-0.8046650979627338,-0.169313147826315,-0.8223986434552732,0.18173757128209528,-0.1899331465868951,-0.3412705576750623,0.2946097961612792,-0.443071087485334,-0.22334730761009838,-0.2239406066223365,-0.31631828007460294,0.5946329168545378,-0.05013608870898266,0.5423820366287192,-0.16235982603558755,0.08885298509059511,-0.12459551965315552,0.15650493649773997,-0.10574792594089465,0.20651431695512235,-0.47959918236502874,-0.04070016083358866,-0.2935349023510741,-0.39046528880184306,0.32147539376160134,-0.08500184728263065,0.3039952825764024,-0.17585157709057472,-0.11346173254052579,-0.029560668491432022,0.26172752458500353,-0.23058048054353528,0.10406827605151617,-0.15249041673185681,-0.3915110805782127,0.23337656457206318,0.10058953389202767,0.1278808695814637,0.08159786182308348,-0.6233793242518211,-0.07894289710797141,-0.20190447462388678,0.013228149319103596,0.014739937360848613,0.09289272329087957,0.3245445351812554,0.04638449238045003,0.11113120812954012,-0.08793440692995429,0.4817054752480129,0.08482006931189487,0.025063955659419664,-0.08744315365597664,0.03588570617852833,0.10568009021475196,-0.12878866708440864,0.07926548299297669,0.042240689406497244,0.06043153224893272,0.006264556599841175,-0.02881925487676096,3,223500
-0.3127295871286922,1.3958482399754208,0.5935538177541606,-0.6390408261615496,-0.10231929015103282,0.6013243198531828,-0.839097847171325,1.0460961249623961,-0.314253870864915,1.0440013702242388,0.26917396719205444,-0.002176093929162302,-1.0656123944236764,-0.9780583923486958,-0.7754821784441509,-1.1395471516715898,-0.17873779225501174,-0.3678231756268997,-0.3925920543940378,-0.4236770478749613,-0.1432324267255352,-0.22520532979566596,-0.23629595999258743,-0.0432261311064961,0.5535925155284842,0.9108301528001501,0.6144166722950815,-0.3242527903288122,-0.2956185441057414,0.06407101166800536,0.19879508045397923,-0.6857194949996727,0.0301423375319699,-0.3297620598121796,0.5333279323471355,-0.031932738552621756,-0.5529987137643946,-0.11849848165670852,0.5868191335266889,0.6423948051656202,0.5383844806231822,-0.4898543915830602,-0.5819894804725869,0.488079994839573,0.4761770638988739,0.3202209427721051,0.1390309394938471,-0.6646483729621747,-0.36089877152927613,-0.43569451338021314,0.34353977247704687,-0.04004832818559251,0.42200342156790793,-0.20204272270464377,0.2888116568699511,0.1616860196049145,-0.36240669028058564,0.25674079416137546,0.8974525897103487,0.02925229413608269,0.31207555696308925,-0.2937267385260517,0.11004359354554062,0.0002944401482992611,0.29577672934972943,-0.8867873735355042,0.5713483917962097,-0.0016394370371142506,-0.4843905761279339,0.19442037410210522,0.11991682143580183,4,140000
4.596627307010217,0.16563951846777508,1.0447453458040736,-1.3439671770590822,-0.4298778642821925,-0.3086909620552214,0.018302976459445282,0.35996460517951373,1.1139854429129077,0.18304330677742098,-0.30593596370079634,-0.8019054364785015,-0.25810825646113816,0.320041893702345,0.06122254665485879,-0.661927033262125,0.05624925887483825,-0.41168445097316275,-0.43810625281809784,-0.3650886542145808,0.0246711447862718,0.5322829715603976,0.4247216492224281,0.369737610719907,0.130103404514193,0.4630550157620567,0.007739252988070355,-0.21615210291005651,0.36647807078111727,0.48403809840728507,0.2645838835626524,-0.36750024419995636,-0.06140595826145923,-0.07987829464951407,-0.028896267547153603,0.29141709485594025,-0.008605107557015351,0.15468361116079404,-0.054170605207409565,0.3395665481883659,0.30133255411515225,-0.06922647658460347,-0.14278801133238636,0.09040249205694238,-0.10973962683213806,-0.09234521743413807,0.10499063532320256,0.18894516000266579,0.05928971329396004,0.03916439950187909,-0.042606692876812034,0.0009711222519519056,-0.09708459670165176,0.24740629594852306,0.10750705360210208,-0.06790284683141388,-0.04683675883240497,0.19664400007717778,0.18686269669469524,-0.3317878016547828,-0.15110979053312784,-0.2542777491027918,0.11619003506992809,-0.07484092260624288,0.25397300541515816,-0.03719998048871531,0.03537241175607251,0.12527875582117826,-0.10174983800915122,0.02776264171900731,0.05548857022029863,5,250000
-0.5111045648970135,-1.6016996425126049,0.3502242095226492,-0.43135335563217075,0.7032132074976705,0.5976187875088188,2.469433031073417,-0.5933112499786936,0.955194577005805,-0.2771157762235342,-0.5120879599200966,-0.6042955823605015,-2.327874317068706,-0.5684101597399357,0.20368178287411381,-0.6115224870826012,-0.8826880417905761,-0.2695781217663979,-0.11012915925531283,0.0751988940347513,0.07965077998786714,0.3533648444443596,-0.0677171676792396,0.10232921900957365,-1.1420458019807853,-0.6949865309708344,-0.5935036631051746,-0.09236977356716489,0.45166146486457065,-0.6952535228396848,0.06527530053964911,0.5812689335782932,0.42774761305688663,-0.8579041827241143,-0.2873186236203308,-0.14476397560335327,0.26363434721546003,-0.5524301005155094,0.08306668457306707,0.4962418349878608,-0.06349456383755944,0.35009636451541537,0.5557960141563126,0.2769553256514073,0.18455788886658353,0.07608587994954544,-0.14759392009251407,-0.1063150822251501,-0.07884635153623715,0.18849450095695508,-0.29421061563822337,0.2231489576968497,-0.4218325834635855,0.4472619063582399,0.10860542570287489,-0.6651060630781759,0.025645037698130303,0.4120964859822541,0.1061865701354101,0.05189978592895532,0.9784434215454193,-0.5902055016063189,-0.3783821592244882,0.5034920829557894,-0.762140080748348,-0.38284699651829834,-0.2813424532692749,-0.33294994106141157,-0.25659045352932114,0.14199605433034182,0.018719557910806536,6,143000
4.01241181157745,-1.2525794445335474,-0.8768438296725543,0.7869179303591928,-0.23716562026562302,-1.0785011038639774,-0.09025693089129003,-0.3180974614485144,-0.6117475654783073,0.48536611566839083,-0.15206944341500184,-0.2991357029381703,0.0831106968244786,-0.04893841967562722,-0.2779637503935311,0.3657772931694903,0.1367423162095898,-1.047169635877468,-0.45932492232428046,0.3443618041852487,-0.21098186494411048,0.24731963129223955,-0.05044858024858017,0.057837780681713996,0.254081807819352,-0.00223645925756047,0.14690936271151156,0.24727227707020394,0.6540187316250431,0.17485923689659186,-0.30405024917072015,0.37608635731854445,-0.24634604363471435,0.10112234593959939,-0.5548366914671808,0.1996806806906245,-0.15495847114703548,-0.02325357054119101,0.1863320993058826,-0.04495421783052778,-0.5230813010954355,-0.21177175732549722,-0.006478921772809348,0.13991083714718944,0.21070590933525937,-0.4285259891640302,-0.37032057308663663,0.0672871393377719,0.40943636212266576,-0.015988646683409748,0.05055371521376223,-0.2600211715680166,0.18915062511066433,-0.22019580256161655,0.14656988370362142,-0.6290841431861479,0.1521618986274031,-0.7063742093560447,-0.2054161057626036,-0.24238878530355473,-0.2014684675441315,-0.16551606126484644,0.06016111746675824,-0.06894257648007789,0.06159442309638167,0.005974355920072704,0.09177291698482394,-0.26088819864315793,0.08444586203620956,-0.08200012999303856,0.1548683837361023,7,307000
2.1799181782770707,-0.5332732553685016,2.08536518367603,-0.7488383773322714,0.8131579714962974,-1.0828963534949558,-0.17174328529928734,2.2538924845790578,-0.3724148992652764,-1.8198556444848084,0.31490273142012876,1.1133245107509615,0.02966401273066754,0.09724184788510228,0.5485780304479392,-0.8467712978479804,0.5177925458726758,0.5834768327014312,-0.5283301218862224,-0.35345382972522776,0.6060687459634012,0.39412920372593174,-0.4418633211238364,0.45368946016443584,0.5245631108925132,0.7416718828486061,-0.3902731179931078,0.19063551063626824,1.0025445807021824,-0.03806295726599656,0.4045271638677303,0.6026180379617389,-0.010136650377495034,-0.44167661983524337,-0.74657737282373,0.3703371413890637,-0.17072510912537006,-0.3228766164644657,0.21860317074460478,-0.6330360820656807,-0.5610076121505069,-0.24499035165332267,-0.3044134826975745,0.24929071747269974,0.20229545611552135,-0.0841783346352837,0.4093502454716989,0.018974133758687787,0.3454034246956316,-0.09557829288460994,-0.1700361687609762,0.1766178859584966,0.02639406008167229,-0.2513153718806598,-0.37528190869224415,-0.6758663544667829,0.10271081762108704,-0.02515319860909018,-0.43229463116474987,0.555549348644839,0.20377198067381103,-0.48973682892937037,-0.2557289873926871,0.6053718160869517,-0.8170707998496372,-0.4039575617512855,0.15595426747904756,0.267796323614139,0.035657788053374634,0.6030566306782272,-0.1495454328011858,8,200000
-1.4167839056170104,2.1016127523311936,0.35702198158153475,-0.648588732579482,-0.49131451803906034,-0.1290668124368856,-0.7747516447189113,1.2668318679248116,-1.529357680706269,1.835284085920874,0.3579636038725657,1.0122755893148023,-0.6767164439029675,0.25178039277079406,0.30952305784143685,-0.3313818481431936,0.468924988429326,-0.35370965363382645,-0.06859774641968866,0.06706990479125148,0.39333955516006175,-0.7408793690152979,-0.15908877636926974,0.5915025283165988,-0.14494870748387964,0.018393786287134794,-0.5376658068135444,0.5257796946835316,0.33284511150598406,-0.643442995127253,0.6570730743796057,-0.005176315441335021,0.2752404790726274,0.37617291554075405,-0.35097459797443414,0.13705280783079266,0.09669069361937549,-0.43471584477159547,0.4518536957788817,-0.13115660854929162,-0.13909561308785937,-0.10383645235041988,-0.23928430067246304,0.646784466775921,0.3700145417737091,-0.02973275831452853,-0.06790542664829519,0.32746086878653363,-0.7745560308529503,-0.10363952521761476,-1.0422950525396115,0.5020872557662824,-0.22587343075133015,0.3786732276029039,0.23942918254600906,0.3907864990665217,-0.9843030799284916,0.22049249070306,-0.4259056687270324,0.09468433829068627,-0.964893818264913,-0.13663938308450538,-0.3067704846789591,-0.09890329918254853,-0.304994684771888,-0.37633357556740143,0.11598836305973349,0.2431201756765004,-0.07695128939500769,-0.6354659324871605,0.6050054692471235,9,129900
-2.1750239401877187,-0.6742620556948302,-0.014999447571324693,0.3035830988659437,0.290084878489916,0.36403313876075233,-1.035046541338968,1.3248985728446676,-1.3507072591431266,0.012975107468470966,-1.5049545555038366,1.0714209591359887,-0.922122908662824,-0.009198449094975917,-0.23891032673275894,0.8059288517419252,-0.1874446488619796,-0.29448921934480476,0.6121889762795472,0.735242424653777,0.04980566609171806,0.2319430064614239,0.4255116218457922,0.5415664583430267,0.29076370725174416,0.6171754946020134,-0.6720127242860479,0.25185753997021304,0.20550659425274165,0.41713112108948897,0.38281571053645475,-0.33056272270727943,0.8291706775639369,-0.3604120416415508,-0.07250278951969964,0.0579806459037049,-0.6088411501237314,-0.11935648901289536,-0.27506511855378996,-0.5488422029065322,-0.16425247263004636,0.0038377258868139727,-0.3086126406421331,0.111384426373282,-0.05098316906014728,-0.282214967125507,0.44814142335925494,0.0831925008863425,0.2552079083289676,-0.2811389198749716,0.12835143640339824,0.07123764129201454,0.2895908792299053,-0.44627754495432953,-0.08948093463398409,-0.06377016728554548,-0.0916743304701279,-0.02466467802849986,-0.04784094765804533,0.08460875290643885,0.3397887584200817,0.34500335887093936,0.43410353484318687,-0.12610574007799705,0.01686661431790918,0.2706351934193657,0.17223512047653056,-0.16533162283637776,-0.5310795319111098,0.354497099553183,-0.3060696494479362,10,118000
