PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,Id,SalePrice
2.2005538812413907,-0.44626818135486884,-0.5977984762232627,-2.7692182958373848,0.20336280833872733,0.08137886823015744,0.6662580924467957,-0.16670965327330106,-0.19287399112622705,-0.9914748023967236,-0.061723881579626674,-1.0113017599748164,-0.3038286457568825,-0.30225988062831716,0.12108447889215374,0.447605948636021,-0.07272650716618381,-0.38142255794091084,-0.4422537745962456,-0.28460442028890787,-0.2722737550095568,0.5437744187998441,-0.12094915650235773,0.4537293098937661,-0.5229975946431531,0.04299854824760919,0.031635311718812155,0.16294905919375954,-0.029170189472557284,0.06811737200858685,-0.43266932855369317,-0.03919921352634609,0.04542087650829345,-0.3030331003927495,0.3277484530634214,0.040760842715041386,-0.2410711962519408,0.014581734188465294,-0.20735131680898955,0.008743972381958977,0.010625747729297088,-0.010362364750106594,-0.22922299158469653,0.2562360732176919,-0.4013767605468328,0.18935279208320963,0.22599101358574553,-0.12659885177366934,-0.1575824237027788,-0.4149434380210167,0.038570869482103795,-0.22679998055040604,-0.07260113198795601,0.05605578256472855,0.2710692985170143,0.08326584046128105,-0.11400292374050786,0.06139270722140254,-0.2868432512580053,0.2642642705767411,0.039107655851702304,0.04871992205596334,0.1171844022346571,-0.15015870044561172,-0.03644489569824839,0.0487996789301407,0.10128559208534635,0.04511521634196398,0.12678651089810908,-0.054280072968669206,0.09008147578040494,-0.08949884782125486,-0.00787323902429339,0.04701986692019486,-0.044638603501115225,-0.11063378410489588,0.07435632805209809,-0.2135313989973623,-0.23779029582292813,0.34020638976471607,0.027756402374214357,-0.20140782133898943,0.009317401451105657,-0.1473404082398495,-0.061560423503364936,0.2728969062945375,-0.10677222530375342,0.5658071124899487,0.17375191508957794,0.022019722668074337,-0.1040935954048938,0.19763190145544662,-0.14060330748519703,-0.06953558780328775,0.054926317495410874,0.1361696515052269,-0.09807543845996322,-0.04779108135574325,-0.013157564900594223,0.04152819164036407,1,208500
0.7993541520290457,-0.8985969523768047,0.4901179429133333,1.6819676096413818,1.1827768167925712,-1.1134663318513736,-1.7199547151196828,0.4223132728173832,0.6825622404684182,-0.009090581446681538,-1.208121965758428,-0.7308586683691988,0.8140598182578282,0.3589711333223149,-0.33890130593413004,0.2449470200412159,0.8712998287220901,-0.19531961072526058,0.5652833671940329,0.9872666556985531,0.41109541390575494,-0.5076710367126765,1.0453795866628883,0.3160217473626839,0.5716716440684634,-0.2672611734173376,-0.2740195077815198,-0.2227615662298136,0.1701336954987057,0.5285911887241154,0.5531133381659934,-0.46460812393075385,0.576752428352872,0.344238394215219,-0.36688066297029287,1.0468786551299218,-0.08284860054068614,-0.21159068036342982,0.15454591346046892,-1.05922594442592,-1.07735985470353,-0.21839997115387902,-0.1916276805370749,-0.32428161395317634,0.06851215512447424,-0.01823319489273901,0.665654552570239,0.3249146194091308,-0.3244279665022981,0.2634327391771703,-0.17997708638250612,-0.05945925113576255,-0.36593652146732225,-0.2712129128201836,-0.1545217524705847,-0.44092903212769446,0.13099571388041764,0.018983422504902283,0.035652050093619235,-0.1220522434656648,-0.1380959503409122,0.2473759117270371,-0.015085314112094107,-0.018115263594929185,0.12168721042381893,-0.06052201916057395,0.08593158893081707,0.13160955854456838,0.13918167989293637,-0.17387495237462314,-0.0758631041266626,0.030684278179377616,-0.030938108720162172,-0.008074593275021951,0.16520437458619813,-0.2874099761687758,0.10779411277969483,-0.3137582314542382,-0.0028828545649739147,-0.035505885067867664,0.02818205800120278,0.1385072577478566,0.13045939331594444,0.17524075155888355,0.3104073631473962,-0.10006589312622384,-0.009761581036601238,-0.2347375895292624,0.007656706533884812,0.030341409878335033,-0.20276742876859374,0.3084891957336452,0.02152121984696217,-0.24946647487122262,0.08520448085294201,0.16277247453970523,-0.1048567316689955,0.1604205308555365,-0.07282529875132607,-0.16624526665482212,2,181500
2.8392543240755046,-0.14151744649188497,-0.46931491220031757,-1.8399249735020087,0.10527184030463921,-0.23314762326142316,0.43888492973195203,0.4290064425965415,0.42171782672469904,-0.5575230605055735,-0.8046650807030474,-0.16931318306406823,-0.8223987003736436,0.1817374634663678,-0.18993306064399973,-0.3412703698953164,0.2946101381613058,-0.4430711248146023,-0.22334688725995597,-0.22394186853361647,-0.31631923087889313,0.594633291554004,-0.0501342577301809,0.5423828385061982,-0.1623598756510197,0.08885352079861808,-0.12459691359317102,0.15650444314886686,-0.10574758486486346,0.20651743862185803,-0.479598005361096,-0.040694133172001885,-0.29354165499415324,-0.3904689214693831,0.32148614027786326,-0.08500740671184082,0.3040144540889361,-0.17585090441453102,-0.11346884083920622,-0.029553952639040437,0.2617143671712106,-0.23056242682656303,0.10404546882580223,-0.1524953240590371,-0.39147824132312714,0.23343559508396927,0.10058467024981321,0.12790345839919387,0.08166312629216547,-0.6232905427452886,-0.07897994897075947,-0.20189996202331212,0.013277401706550809,0.014639774499606881,0.09286898390890921,0.32439246662701093,0.04634075394208191,0.11123566315206747,-0.08801179512654121,0.481983340772357,0.08487787676593243,0.024924385126993357,-0.0878294120533539,0.03562662474095195,0.10579108601527033,-0.12866944146873485,0.07937617301732891,0.04278843730242763,0.059747684264932245,0.006663237285662275,-0.029371349053371028,0.4744575917123189,0.10200544697996428,0.05039011148993583,0.1046854376161794,0.24239313787329184,0.09069244756397109,-0.34920111391714664,0.48977962984260903,-0.08069300598030561,-0.152071718205894,-0.08762108409056726,0.17076336744308918,0.20486034833878988,0.069209108926486,0.0692185129541548,-0.06836059697586906,-0.02389394641628733,-0.06314864280973957,-0.016649015146960107,0.09123081536164801,-0.0388766240210965,0.028556981615650807,0.006717648368593505,-0.12887794206408804,-0.05141559318974533,0.11882950420786768,-0.09421745449679307,0.055269391109975044,-0.0005686494827024251,3,223500
-0.3127295871292192,1.3958482396566085,0.5935538169059336,-0.6390408258927751,-0.10231928809549286,0.6013243237027643,-0.8390978447110724,1.0460961299056448,-0.3142538789627239,1.044001373257913,0.2691740238295175,-0.0021761974187874704,-1.0656124534784381,-0.9780586450147496,-0.7754820539725173,-1.1395464368912092,-0.17873650852980116,-0.3678239149762058,-0.3925910576896585,-0.423680751751409,-0.1432342759916796,-0.22520442184677522,-0.2362901615895706,-0.04322325791809989,0.5535927119228183,0.9108333848257388,0.6144179327165188,-0.32425156188303733,-0.29562595859525087,0.06408320647336278,0.19879290498358138,-0.6856932992345897,0.030127889053969573,-0.3297639837639517,0.533370139799792,-0.031955085515847914,-0.5529408357242898,-0.11848019275243453,0.5868084234659284,0.6423923895446095,0.538356438985943,-0.4897914855491783,-0.5820422549398107,0.48804795837239157,0.47621508659873657,0.3203815997035915,0.13893408541194266,-0.6645757942205074,-0.3606162773618393,-0.4354771135029575,0.34351392815972304,-0.040074721290609995,0.42222068121033035,-0.20221852167633286,0.2886536633791756,0.1613824087700231,-0.3625129675061304,0.25711460116252943,0.8970307174730207,0.029425728779105695,0.3123210911433621,-0.29384875625274526,0.10901416069575867,-0.00019947673068932483,0.29573507721429304,-0.8858528132562778,0.572561496104201,-0.00027513958105123115,-0.48726142421426605,0.19606843478286284,0.12166499360603253,-0.6247041070123215,0.1634280902537694,-0.3191458012186173,0.05983033367697076,-0.06524262944911695,-0.22621211110788442,-0.6126267630749811,-0.032325385405966536,0.0676367258304306,0.25981616952673514,-0.06055392546326371,0.018796124031727028,0.08346357857656612,0.25939488353455004,0.6357515865327429,-0.5417503053489111,0.38526647197984387,0.42365543915759757,-0.37114966770033064,0.02722448973908566,0.258105108199621,-0.03756082218753121,-0.21504289995203452,0.3544858395553374,0.21972573064054282,0.04992295796470598,-0.18090379314152982,0.08745200516737203,-0.4896560791326101,4,140000
4.596627307009537,0.16563951854207024,1.0447453459815514,-1.343967176266517,-0.42987786521417665,-0.30869096191041273,0.018302986230809625,0.3599645933451872,1.1139854780790674,0.18304331652022474,-0.30593589797985293,-0.8019054734797216,-0.25810841194260775,0.3200417498499224,0.06122240286861484,-0.6619265661197502,0.05624897826245304,-0.41168405840065003,-0.43810674905444436,-0.36508869812892114,0.024672768441699425,0.5322823790954236,0.4247199882099897,0.3697351060992196,0.1301029120746593,0.46305071376474044,0.007740046866459966,-0.2161551676511458,0.36647580167952587,0.48402460838621664,0.2645896288193976,-0.36749736726965165,-0.06140379006488556,-0.07986735150212347,-0.028890039465071123,0.2914111705404508,-0.008645176961206605,0.15463745337561466,-0.054178196498321264,0.33962450236963615,0.3013612082761534,-0.06920920838916642,-0.14275146557760948,0.09035959207939619,-0.10984337113665196,-0.09239411719860707,0.10496717896566472,0.1889774651557272,0.059173529916447414,0.038912674873113624,-0.042552491272434705,0.0010678588934656759,-0.09692977717494014,0.2473487673948152,0.10749963616493995,-0.06780654408679995,-0.0463802504830016,0.19668954069399405,0.1873083982957729,-0.3316582081544899,-0.15109472814859212,-0.25347277688180353,0.1168400829447364,-0.07549804003063597,0.2540799573294397,-0.03790993911888387,0.036047007814360925,0.12572384468047193,-0.09956537589017794,0.028212003949487263,0.052456928647330134,0.27287835372619135,0.15850176540041785,-0.08956233003838293,0.06691673560553384,-0.28710872582503366,0.4972030647155949,-0.33312097822593567,-0.420349124520919,0.1777083157232981,-0.29983340635218386,0.015520206493658938,0.48239912968775733,-0.016954103473070553,0.12287979115334256,0.3388597215961407,0.3253277904052847,-0.5232432276693667,-0.07800888941793971,0.039841455334892056,-0.3469323692548982,0.1368796411118507,-0.003099258929870001,0.04530201750869799,-0.16517604391017957,-0.10989823371926608,-0.10517665661570076,0.41772772651569073,-0.1421178999746589,-0.3642239403632286,5,250000
-0.5111045648981726,-1.601699642793037,0.3502242094572074,-0.4313533549091542,0.7032132073472466,0.5976187869494757,2.469433039142557,-0.5933112599797149,0.9551946066469893,-0.27711577702079765,-0.512087906372816,-0.6042956276378139,-2.3278743400598603,-0.5684103055286491,0.20368172091966513,-0.6115219044042504,-0.8826873179872202,-0.26957829669717615,-0.11012951126338763,0.0751977265107231,0.0796521134973117,0.35336448189563513,-0.06771662393792414,0.10232883655483277,-1.1420448610626863,-0.6949892705598929,-0.5935013069434312,-0.09237013292076854,0.45165240115583016,-0.6952594150693848,0.06527453205527751,0.5812782738321679,0.4277444056835923,-0.8578880645158963,-0.2873107405692833,-0.1447706937057592,0.2636230250093717,-0.5524477807089226,0.08306096198523885,0.49625734127952037,-0.06347402707477243,0.35014440675636116,0.5557989075476777,0.27689935553489436,0.18449482637730416,0.07612958665786011,-0.14763535983546047,-0.10627973713524787,-0.07881841321934381,0.18842654989047183,-0.2941347701946192,0.22323245266022365,-0.4216700392312842,0.44721057218581506,0.10851650306000697,-0.6651073816691112,0.025945153107288937,0.41200496225721117,0.10644765444826818,0.05193528001214855,0.9787033106895994,-0.5894454968744913,-0.37830509352722314,0.5029351540914214,-0.7621969989155738,-0.3827182142984825,-0.28035099211474096,-0.332726592488479,-0.25538133826773607,0.1418371777281721,0.017290906556511262,-0.044127451317678416,-0.11267073163877517,0.01756732921896732,0.38891856077813114,0.16033092496532408,0.08781335688279662,0.1157964369581662,-0.16026112312881202,0.18396847148831175,-0.20968392414848033,-0.08289876845357445,-0.27624775524299533,0.21229023213868525,0.12017820458428675,0.29285541609272325,0.10597505193448331,-0.053604746211392586,-0.43954190661371934,0.3370092053928539,-0.058653226976875236,0.19526837271410336,-0.03101841764331127,-0.29674247580699076,0.1346772873943044,-0.24262258986028157,0.026660208691133867,-0.07335181000385554,0.47220933675744836,-0.23263231485699415,6,143000
4.012411811576953,-1.2525794444485556,-0.8768438297282546,0.7869179298066517,-0.23716561947704765,-1.0785011033680658,-0.09025693659131125,-0.3180974479642125,-0.611747590768266,0.4853661034757107,-0.15206950591744062,-0.2991356872062441,0.08311078194087758,-0.048938218779654964,-0.27796377761921054,0.36577680041064187,0.13674230274192983,-1.0471695687129197,-0.4593247082506021,0.34436165095477894,-0.21098246708433765,0.24731987191997126,-0.050447509001439586,0.05783900268977213,0.2540816742427807,-0.00223595077285967,0.14690527070957107,0.24727565448046576,0.6540227883807199,0.1748689218007688,-0.304052203864092,0.3760772669371789,-0.2463515511311814,0.1011054311811321,-0.5548379268697358,0.199679176303937,-0.1549316283827368,-0.023224492309159767,0.18633800874493442,-0.044997808677605534,-0.5230945448093912,-0.21178430291404496,-0.006494394503932022,0.13994685978763363,0.21076753410288288,-0.42847862387576924,-0.3702684013755794,0.0672547167645193,0.40944128016629766,-0.015822501797229136,0.05049028464831322,-0.2600501772585743,0.18897828781447945,-0.22015428195679865,0.1466720779470567,-0.6291526670393233,0.15185775278077912,-0.7063891657802749,-0.20586480933456358,-0.24233256680653772,-0.2014250668957982,-0.1661040977815212,0.05976364269090819,-0.06851563457660964,0.06141784009117172,0.006118656388654053,0.09105816314861406,-0.2607920823642514,0.08328788094872282,-0.08217867011963209,0.1564183264668004,-0.09593139485351247,-0.05049149442061602,-0.028183409952697486,-0.06036914685243255,0.04518741273752164,-0.08860591356734479,0.07724001605141062,-0.07389381281309648,-0.1490841316457455,0.21115067935066067,-0.10606154691786361,0.04750737210956551,0.1968512241366425,0.06510606957058337,0.07969404042376928,-0.0245979822521784,-0.08301104485881039,-0.10354704077320531,-0.051895570076028234,-0.046264574496100344,0.07005474545086719,-0.02334257470787188,0.18541607550892655,-0.007901459824315957,-0.20986002481706392,-0.14831941073364271,0.0672911044675812,0.0004246131960609258,0.049592769007134954,7,307000
2.1799181782778967,-0.5332732554950624,2.085365184061813,-0.7488383774529878,0.8131579696786582,-1.082896352933298,-0.17174328856842785,2.2538924807812126,-0.3724149035510255,-1.819855641199461,0.314902706767379,1.1133245320664586,0.029664092694507597,0.0972417641721731,0.5485780539312025,-0.8467715820468967,0.5177918698769207,0.5834767055002551,-0.5283297065188979,-0.35345329172887874,0.6060680721978052,0.3941303186773082,-0.44186397668863053,0.45368982870065444,0.5245624614633771,0.7416728047710364,-0.3902718505540696,0.19063747903927644,1.0025432748794594,-0.03806411651425417,0.4045372851346931,0.6026125424024174,-0.010121840556088406,-0.4416642816265539,-0.7465834319995593,0.3703472955815162,-0.17071709744902255,-0.3228488869157653,0.2185770414341366,-0.6330335538664426,-0.561014717311446,-0.24499590060533272,-0.30438709311101697,0.24929307050776106,0.20225104734264032,-0.08415447391444948,0.4093971179163376,0.018866239330873093,0.3453317500190034,-0.09567887346026864,-0.1699571753139586,0.17674592416214036,0.026458884673685738,-0.25137602471495746,-0.37530618777166436,-0.675633805256809,0.10288764754278966,-0.0249718000506021,-0.43211169908525643,0.5547759150195443,0.20389695463449306,-0.48921166177131803,-0.25550130007103855,0.6053580185727961,-0.8173748996804643,-0.4035969935960462,0.1553119933900602,0.26807253335095177,0.035999792233575044,0.6033554021412768,-0.14751199024244013,-0.42208380767431397,0.5037894357032576,-0.1031791547872148,-0.38396172938074424,0.10110228294882992,0.264831069359112,0.30688450066439127,-0.11576893444727986,0.06384723892512169,0.047670187602113286,-0.05701268419856031,0.20393818343606984,0.12263835191968857,-0.30653596000553573,-0.12648383522207227,-0.10797575406730178,-0.04673497828690431,0.19945176864652103,-0.05084606573838991,0.011693997616707308,-0.39660118781154724,-0.11474660839661524,-0.10496185677415668,-0.1220793045082918,-0.24258764555786674,0.3017457926208604,-0.005254108986590417,0.13322277817644707,-0.011576207294629517,8,200000
-1.4167839056182265,2.101612752833912,0.3570219809229866,-0.6485887325398592,-0.49131451443638957,-0.1290668081933253,-0.7747516460524656,1.2668318951599118,-1.5293576882157287,1.8352840886939388,0.3579635996400594,1.0122754985371598,-0.6767164995836498,0.2517806515100093,0.30952301937058563,-0.3313819774866527,0.46892544186735513,-0.35370918041883886,-0.06859693756274324,0.06706591284887309,0.39333964901021906,-0.7408801308400436,-0.15908372924265002,0.591503234235845,-0.14494981862653006,0.01839658994971906,-0.537669114015694,0.5257928475024499,0.3328394385537251,-0.6434323978315627,0.6570675941737583,-0.00516515499852126,0.2752146369375194,0.376139007721296,-0.35094616691308217,0.13702823888731724,0.09676298962070781,-0.43469586662851223,0.4518236925333912,-0.13121709101379161,-0.13908814405743747,-0.10381320303891228,-0.23928350328168627,0.646745592972747,0.3699658042869655,-0.029583287115203645,-0.06793828871521249,0.3275605563983611,-0.7744054305437359,-0.10346774569981322,-1.042472132752307,0.502103027340862,-0.22579092699437225,0.37870169774329954,0.23932390609613685,0.39067180799589407,-0.984195117814316,0.22049899841970716,-0.4264082486264965,0.09446651382596354,-0.9647304075895432,-0.13686226974648208,-0.30738692651895255,-0.09924815866539431,-0.30523903489736803,-0.37523419994547225,0.1152863542893498,0.24334049680315067,-0.07960231624032832,-0.6342218951855445,0.6059782165583,-0.12302818602930658,-0.25140928368924104,0.11820186032046887,0.21719199249407864,0.029333305412588655,-0.11157297768510964,0.1757129069717843,-0.36195621239731945,-0.1962449489434436,-0.3610678788105,0.018375491629922507,0.10799253950960631,0.3836471421943044,-0.13355618818623446,0.05546520792447935,-0.3750845357909817,0.26747852350808454,0.32291950614642045,0.34981655733696965,0.40995087396680024,-0.036716833261100174,-0.11394326235848361,0.1084788618817111,-0.07458845441201789,-0.14816692886226054,0.07647388158720328,-0.20769002907266207,0.2262394313249887,-0.46616703110923496,9,129900
-2.1750239401853135,-0.6742620553937556,-0.014999446067186293,0.3035830982475316,0.29008487398333666,0.36403312986980974,-1.0350465465142622,1.3248985468633374,-1.3507072058345535,0.012975110356742292,-1.504954574254633,1.071421139433414,-0.9221226101457708,-0.009198266614140558,-0.23891036761784742,0.805928142547694,-0.18744603025199164,-0.29448992071896346,0.612188184240871,0.7352478749080752,0.049807740311979314,0.2319419524513854,0.4255019011407317,0.5415628609826191,0.29076126748737685,0.6171770373187854,-0.6719945376825796,0.25185681125918324,0.20549713319527685,0.41710937211981874,0.3828055089529776,-0.33058648760088055,0.8292185920601168,-0.3603670710912662,-0.07258138120679156,0.05802062324933428,-0.6089149882726078,-0.11938223831136384,-0.2750809367363803,-0.5488640685447144,-0.1641544267485352,0.0037525477303118424,-0.3085593886351318,0.11135417873826299,-0.051196092425077284,-0.2825163626738917,0.44819151100066457,0.08299338758322336,0.2550539816459636,-0.28152084339699673,0.1286184963194397,0.07141831751326508,0.289636958067728,-0.4457558757050029,-0.0895456324949954,-0.06310026828505592,-0.09112255721095253,-0.0254508905952891,-0.04672409745772215,0.0825844818160736,0.33972031585349116,0.34633842533880893,0.4362808542813773,-0.12509368772483034,0.01641804410126544,0.2714828002094978,0.1721023895922143,-0.16807531339604276,-0.5263074868809248,0.35289732042335914,-0.3068165241551074,0.010910771591777828,-0.039895192831479076,-0.0541358451347466,-0.6245682445299369,0.21703937038430365,-0.299500867783559,-0.5550560892079506,0.2248798391165612,0.49094010545802635,-0.3829131588453139,0.47280558071984047,-0.5779958170303197,-0.16126576394773498,-0.7558223377521539,0.22729218476851593,-0.19834204222964658,-0.22931875076825822,-0.03876830304056824,0.6065450532794706,0.1882455860168923,-0.20982474469913442,-0.1343495337101226,0.2823443093930418,-0.5923903507411814,0.14653424622749783,-0.15534147456722988,0.09900851997611233,0.021348764508850517,0.029585097344918293,10,118000
